,Job Category,Job Title,Company Name,Location,Summary,Date,URL
0,Business Intelligence,Head of BI and Analytics HKD1M+,AGA,Hong Kong,"Proven experience Big Data, Business Intelligence, Architectural-Level Designs, Data Modelling, Delivery, Migration....",Just posted,https://www.indeed.hk/company/AGA/jobs/Head-Bi-Analytic-5f7cb21b159e755b?fccid=f50ecd357503250c&vjs=3
1,Business Intelligence,Senior Solution Consultant (Network Infrastructure Solutions),Macroview Telecom Limited,Hong Kong,"Knowledge in Business Intelligence, Strong Analytical Mind in analyzing statistics data. Understand, analyze customer requirements by solution base selling...",Just posted,https://www.indeed.hk/rc/clk?jk=7cadfa0765a0de04&fccid=41899e1ee22d858e&vjs=3
2,Business Intelligence,"Pricing Analyst, Asia Corp.",C.H. Robinson Worldwide (Hong Kong) Limited,Hong Kong,Participate in market research and prepare regular rate analysis for business intelligence in sourcing and market price trend. C.H....,Just posted,https://www.indeed.hk/rc/clk?jk=30d4f215bac16ca7&fccid=090a7d416d718609&vjs=3
3,Business Intelligence,FP&A Supervisor (Leading FMCG Company),Michael Page,Hong Kong,"Familiar with Hyperion Planning, Smart view and Business Intelligence Tools. Strong business partnering opportunity....",Just posted,https://www.indeed.hk/rc/clk?jk=82a702369d961ff1&fccid=77087bd1709a8148&vjs=3
4,Business Intelligence,(SAP) System Analyst / Programmer,VITASOY INTERNATIONAL HOLDINGS LIMITED,Hong Kong,Experience in Business Intelligence / Data Warehousing & ETL implementation is an advantage. Strong business acumen and result-oriented....,Today,https://www.indeed.hk/rc/clk?jk=9a9f627f4559f8a5&fccid=b285a02aced68105&vjs=3
5,Business Intelligence,Business Systems Analyst,Orix Asia Limited,Hong Kong,"Experience with SharePoint, Business Intelligence tools, Data Mining and Data Warehousing. With at least 5 years’ of information technology experience in...",1 day ago,https://www.indeed.hk/rc/clk?jk=6e24271ecd487fcd&fccid=c4c58038d4793d6f&vjs=3
6,Business Intelligence,Regional Senior Business Planning Manager - US Fashion,Ambition,Hong Kong,Experience with business analytics management and business improvement projects at a regional level in multinational companies....,1 day ago,https://www.indeed.hk/rc/clk?jk=8c8ba7f2e39bafca&fccid=c9cd3dc1c74035d6&vjs=3
7,Business Intelligence,Senior Executive (Business Analytic),Chow Sang Sang Holdings International Limited,Hong Kong,Experience in business intelligence tool (Qilkview) is definitely an advantage. Involve in the Business Intelligence Tool management including dashboard...,1 day ago,https://www.indeed.hk/rc/clk?jk=697a2cd3718e71ac&fccid=ccbdcf2f7eb82996&vjs=3
8,Business Intelligence,System Analyst - ETL / Data Modeling / Data Warehouse,eCircle Executive Consultants,Hong Kong,"Keep abreast of the business strategy, business plan and latest industrial trends. As well as Extract/Transform/Load (ETL) data integration and Business...",1 day ago,https://www.indeed.hk/rc/clk?jk=ca393d51c97b6dac&fccid=7276dc7935ae705d&vjs=3
9,Business Intelligence,Senior AP (Enterprise Information System),Pacific Career Limited - IT Search,Hong Kong,We have a solid business foundation with a team of recruitment consultants who have good industry network and connections....,1 day ago,https://www.indeed.hk/rc/clk?jk=7c5c7f1bf4738223&fccid=ca09fdcb52832154&vjs=3
10,Business Intelligence,Business Intelligence Manager,Terminal 1,Hong Kong,Minimum 5 years of hands-on work experience with data warehousing and business intelligence. This Business Intelligence Manager will be responsible of...,,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9s9TFiKNzkgpJhS0gcoCqHHI5TivdIaTslmdEAeYW_cJLzPf_96EKoy82tLgdmUtqV-PScv3cxs8i2m6phbZ-PDtYSfL-lw2iTmLmT1XtDuvCML2mrrimBEcJOSsVbQYvDvlry7XimLzAlfkIQbjmHz0-K11rscue4g2FlZBpfHFR1cVVujt-tmpKCh64HvxyPTjchz_BdNxZipAoXrlu6ult6xZOZnfsiJDOvojH4NtG7mq7SMKmXgnjl29AENZQ5_eipab6HoiQVKMw6YYf7yNBcPfDqEpj5xDbVxK_N9neBTdCdp0lkt8ihnX60pLKCxDw386-h7cXWTauZWGebFTGZfmbjPduo5YhtatQGxejz_642Yh_g8Alzd6PJOg6_OIzrntI-GWbuAIiG1TNXDAOYW-SoH5I2YvX28wYLKgL52CCDdVCOiUtoFd7sfuYrescAorYMwtNTlqf6e0S70e0TdqXUz6-UOOKRYGCT1SO7ZEHiL0dIzjLqbsUagwxoVLWta5oFEADko2Fe0hyT3GeU3WBA_kcsDBeRmDmTw1O7a_lTVG4f1mXZJHNASeK4Uaj3l6bLkksO29Ix3XX66gMGJqXknJ3yFPY83_NNxtwsEnozt58H07fGUYUpDWmfCx9rnxe4MJJkr4T7eTAKf0D5XKVJSzeVSEDcstfhcVj_uB1W3zSdRho1y_IpcGLz9V7xD6ZtHSg1yAoRWQ3Pyvzm7sHbF22rtJSMvzZ9q3T0fDvrSMaGt0CVQZflbhcQYoNE8FzwnaCXACUhl8aYqb-FcmMT5Vg7ofFjRaDftT-CM4ArMZY-4=&vjs=3&p=1&sk=&fvj=0
11,Business Intelligence,Business Intelligence/ Application Manager,Hamlyn Williams,Hong Kong,Deliver regular cost reports according to both capital and expense in details to give business insight. Roles & Responsibilities....,,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9s9TFiKNzkgpJhS0gcoCqHHnjhvPEwWnsgWwqxVfO8tu0FlklRqTDyXpJ8pmKpja8wwal-_6ZPMFwpWjPFSJ0dwJbWK1CmfhBR5Pad4cNDyylo7N1mhgLv1438rKeFkUaLqWH898vWcFhvn20RB039lEy4E-IlLJRrWaJxoQ1sMEUgqJXA24HA7b7_7lke3385W0Bo4tVemD-QGq_kNAKHjHRC4xccRliq4hXaBi1bTVZ3gLR4Yt9jGYn221s_NEliFyMplsRwtVeVeGM_OrkGE2buRIO2b6kOqysFpd9XddQotkqaqJSL8NOC9oq8R6bsh77SRg5dcFdPR0iC5fe5DMzNFDA_Dvo1QyTrv8PaneumgmfkbthhqyGOc-aAx2eqCtCbMbw0ahceCTDqGRl9GyAgApYji2DxgKIJzSvRGD6LSwuGgfCi0bqIHI8xhi_U-bMcQs5tgY842GfKj2u6fmusCWTsoNdLNyoPTl1OM3JJlw8vpZn19dl-78HuF1Qp0-evGeG2CuXKp1MM5sWV7m7lB1W9IH_jn8uf2_mqRACvg73zzSbPvsLoECQ2gbGcXA48kqgjtCA7lnZfnt59HKJLgsBs-2UNU3h0JOm-2mDSu_isDyJ8yQQi4Agrrwz-WwTR-jICnvrVPrleVdDcIcE3H-m9DW7lPee62t6mVPKjpin7Z9pj9YmkXnpmNnb4f7vQc_iHZHcL_xIvIGP57iAIsF5UZFAYqJpK0hE9mvRn6ft7sTTKkAbx-U9FkiEeZ-fRRSN98K3pw0qN23KeOyvEQbQ5YnKdEXNOPZbdzOV7uvYlqe9Yc=&vjs=3&p=2&sk=&fvj=0
12,Business Intelligence,Business Intelligence Developer (HKD 25K-30K),AGS GROUP LIMITED,Hong Kong,"AGS Group (AGS) is a privately owned executive search firm. Our Top 10 Clients are all Fortune 500 companies in Asia Pacific and US. Out of our clients, most...",,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZz8RByLEz8BsgzjaLoQa0qjqX4Tt-sXpOj3DanovAgLz_nL1kNu6JOQsuC_Z1QTQQiFy2BOArrlwpKsameMO72E6WBUJLxonIlInDd3iovFD_Cas-QW8gJJmNohhlWDAa0GlkU2qlKMoXv6pAMiDmufoxAwDJVB4F2ImloBmqwz4hQsvnnjizA8W-pbdQgOYZHOa5r-jJjAi_5kCGOjw3UMEfIR9tD8vxRUNAh4ueRnUH_B3kkMCIfqzkz8Lv-H-ETvPZJtaXFPP72nHNLQk_8tjhbKUWsVE2wZwN43wkyvr9ukFZ0xyLruTnqTvoCS-WpnmrXmDxc66XKVOtiCYSbVund8y3e0kfTp88gGdVeHm-I9IFJZ8fp1A-jq7VgIX-klXkzLBEvNCHrKH9poloCKm8piT5EoKTuA_Qdb-QPhSzEXP88WdFrKpMr6qT2yRKIs3UN7Ss8N5GgMsVTxiLdw75x_SB-4teEBbWfjg44wXfN1Im4fRId9GSSo_ddLhL-19Hqi-sIlqe0lBQzNX4-_DmKjeGhxMesdB4yNPGVje3bLgOdW3_6W0q2mTeo3z5lKseQrOMxEaXZEM3W2BbDwQvqi6VigF1n9PyjRgiqT371m5mGOuHpPKfWpjMX67zV_QYXZDKmugOma-Kb9A4SUV8YFTIbPNvioHQDPylMTRxnfgoYod8IY=&vjs=3&p=3&sk=&fvj=0
16,Business Intelligence,Business Intelligence / Data Warehouse Developer (ETL),BGC Group (HK) Limited,Hong Kong,Skillful in Data Warehouse (DWH) and Business Intelligence (BI) solution. Our client is an US-Based IT solution company....,2 days ago,https://www.indeed.hk/company/BGC-Group-(HK)-Limited/jobs/Business-Intelligence-4859701a504d78c4?fccid=01ce1daca195dfcc&vjs=3
17,Business Intelligence,Financial Analyst,Jurlique Hong Kong Limited,Hong Kong,"Experience with Business Intelligence Tools an advantage. Provide in-depth financial and business analysis to support business leaders, including financial...",2 days ago,https://www.indeed.hk/company/Jurlique-Hong-Kong-Limited/jobs/Financial-Analyst-59375fc062939d00?fccid=a4763768938e6116&vjs=3
18,Business Intelligence,Database and Applications Specialist,Lidl Hong Kong Limited,Hong Kong,"Good knowledge of Business Intelligence (BI) and ETL is desirable. Enhance the functionality of Business Intelligence (BI) platforms, Oracle Essbase and...",2 days ago,https://www.indeed.hk/rc/clk?jk=a46b2544bc12ea5b&fccid=14b7c83f2c02772e&vjs=3
19,Business Intelligence,IT Reporting Analyst - FRESH GRADS welcome,TOP EXECUTIVE LTD,Hong Kong,"Maintain existing data models and data support tools in Business Intelligence System. Our client, Asia top online store is looking for IT reporting professional...",2 days ago,https://www.indeed.hk/rc/clk?jk=58a869d843b62d51&fccid=816807d513cb5b61&vjs=3
20,Business Intelligence,Assistant Project Manager (Business Intelligence & Data Analytics),S.F. Express (Hong Kong) Limited,Hong Kong,"Passionate in Business Intelligence and Big Data technology. Understand business requirements, and collaborate with stakeholders to deliver business values....",2 days ago,https://www.indeed.hk/rc/clk?jk=0278f3a6ca6cf261&fccid=a1b8156ea1df3f89&vjs=3
21,Business Intelligence,Senior Business Analyst,RS COMPONENTS LIMITED,Hong Kong,"Senior Business Analyst role is to analyse existing business processes and logic through personal observation and user interaction, recommending workable...",3 days ago,https://www.indeed.hk/rc/clk?jk=27fea54ef65b8cb9&fccid=34c0214da09f1046&vjs=3
22,Business Intelligence,Business Analyst (Data Researcher and Automation Developer),Head Start Asia,Hong Kong Island,Compile research/ industry/ business intelligence reports. Well organised with business sense; Conduct business interviews (mainly through telephone) with...,3 days ago,https://www.indeed.hk/company/Head-Start-Asia/jobs/Business-Analyst-c1f72466197e710a?fccid=bc07fb5283b330cc&vjs=3
23,Business Intelligence,Senior Solution Consultant,Macroview Telecom Limited,Hong Kong,"Response technical solution with business intelligence. To cope with our continued business expansion, we are seeking the following personnel to join our team....",,https://www.indeed.hk/rc/clk?jk=22ecc452b14a44cf&fccid=41899e1ee22d858e&vjs=3
24,Business Intelligence,IT Analyst - Data Analytics,CLP Power Hong Kong Limited,Hong Kong,Least 2 years of experience in business intelligence / analytics. Business process improvement analysis. Partner with key business users and user management in...,,https://www.indeed.hk/rc/clk?jk=cfd5fe46b8ac8739&fccid=005ce6f4976f1d44&vjs=3
25,Business Intelligence,"Intern, Business Support & Intelligence Department (6 months contract)",AXA,Hong Kong,"Intern, Business Support & Intelligence Department (6 months contract) (180007BG). Business Support & Intelligence Department (BSID) is responsible for...",,https://www.indeed.hk/rc/clk?jk=852f83067742524d&fccid=753062d67d31c43a&vjs=3
26,Business Intelligence,Senior Officer (Business Intelligence & Analytics Department),CMB Wing Lung Bank,Hong Kong,"Bachelor Degree holder in Business Administration, Finance, Computer, or related discipline. Prepare MIS & Management reports....",,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0BBhZYZZ7bY_Q2-fWzXB8nQYCzWpr80zNz3fSsAHgtb9s9TFiKNzkgpJhS0gcoCqHG52Tkzb_FQ7JcPAdr6LiBw7uPrHCxkbPiOvlRfZLOxZa4yLKmy2JsczjrTgM_-KJKmKv42vZBGpW_hsCDERDEVDfgM3vfRwEzdZUxY59qjOSDwJZvdRd-TQJj0xWVHEUk9a70EUK8boElrpD5dG9bd2_ah-Kwljt4jclK4gPtVszYgJi-RvZl3eOnvG925GOzVR5VEyCkCvYVr6nEbPrrzMNMEL2tt1xmsBZ08Taq87O8kVBQ8hHwuxNJytqfY_bcGrRMiYHIyJhIZ9x3ZrBuc0G6Z9RaFXBRxm-F3wA6H42Hy_qRu3p453Vg2lXlNajztWFXtftrohvk7lzGdu6SCEU8tzTXGz7QaX_uNgGnrFVPpUW3eRtpKzMt9eluSVVEStK_AaenfYIFiur_Dlcae76IK0bKZzwUdAbw5Q08P70FudfQTNvqfqUBeut_24ZNvktmlgawzvunYvAwhkrQ_F9_hfHWblIDpmYUEW-do3MIvT6h9qfJMfOpGRomZLAIJg8V1suwY95nvUipdXyCsGnE-8165z9l_si4nMNEK_yH53tY9JiB0om_WgYMOcWqjavthEDEKPSpM836gQXnBtb7AM5OzWhz7oCBkmphd5gcKnHUNYOAYVR5pQbHjqkAkuPBV5-Y4V_3lqugFsHChixLA5wmGdz8CZAzjQytYEhDcLr5ht8RrnQaWHWCMJXcmTiyLr6QYepz1tWz7yMv_yrSKG5q2YWimFCN_5yiVQuTQPhbvT5kNGZNTh4b-zhjPPnMtAdWYChnPlSh_xFl8HupTpRp0qsbm5AM_UsGJNhjPw6fVemUD&vjs=3&p=4&sk=&fvj=0
27,Business Intelligence,"Assistance Manager (Business Intelligence), Finance",KPMG,Hong Kong,"We operate in 154 countries and territories, and have 200,000 people working in member firms around the world.Our Finance department covers a broad spectrum of...",,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZz8RByLEz8BsgzjaLoQa0qj564ErpUIS79lypa1GlRz7jHYiJO5TzDcEGnOPxMWGPxlJoc3pxETnJEyBMSNbhD0Ljz6GkSkg66QsCblQGnWGuBuNuSDWnsOWpioaTp4cy-9fqeifc18cLAT1X2AaUBssNaX53W-EYIv5n5FF95yh3tYih2g_gIMt0yK7oJ1xDaEDjWVgyYEUhJxHl-IVk7UZ4stG0mWSeNlL68z-U_PX7KPyywF3Wtq8tAXYKe0ZxGpXb9M3QjeoYPNdlX-RmBTWlK7Kl3002T7XAS37knsfegs9mMiRXnyfiiafXtxF6KO1uoJTSLqdkmtJBZDc-LZLh2FeHNH5ZN44QetQ5svd_X77HLIekxCiU-WdDpcdRsiEXZYtyjfbKRsBlphFUrdYfghftxSjGsSlmDg3Q-lTSlWzaiJZxzimrtmtWndPHupC-jE1LOMe5_cUf-NICjJ7JwGsbUdQP5bDRo_QypXEU72tMdfg3AGSQQey0Y8tmGREhIK2LRn3y1qYlKZEBP7Cy2jUP4ReTnl7sL6aRAWf2N-z3_wdLbAhzXGxZ3v3C8W2WV_zc6ZsW7LD0sMTqUg7bZgmYut8zNrGIwbuPvdtTcX0VnByT66hscews33_TJ0rCUSukg8TeTPsQbnLt-KwqiWZ_AmNWbWvQKBKR9tx20DL9u7T1H_Sd-iYo1OdWQ==&vjs=3&p=5&sk=&fvj=0
28,Business Intelligence,Business Intelligence Analyst (Strategy Analysis),CONNECTEDGROUP LTD,Hong Kong,"With their continuous growth in the global market, they are now actively seeking a Business Intelligence Analyst (Strategy Analysis) to join their growing Asia...",,https://www.indeed.hk/pagead/clk?mo=r&ad=-6NYlbfkN0C1KiKFNLSTeoagfKR_iBMdGU9SgqzP7Goclj1knC2rZz8RByLEz8BsgzjaLoQa0qhmLcKtYZCRpUvItsFqJ8j8ntTx-8_z82LET9OuGWbek4dvO2D-m_1Okj_Exd9a9qMQcLB2nqrg8NHjA6qorZD2kekM5Dd9__7bMU5H0XroMki8Y3KbZQFK4m4thCoRhbdwjXJCPZfVxIKCwGd1iKfP7IbD1n6l0f-RjjLkLKBz7IakEhL-bhugoNx8tlZcHKOn54ReFAJPfIaeLFj1J1CP0JW5KwyYJ8ijFD5d0w6q1GXZRhYN7DCoFsncznc5-BDJkwp8aVR0iKMAO1kAbwg4tLrh_WMiJXGD4de-i-_7rmH_3Bda-2vXXC2fuVBb6HvMfdlF47CHX9iMOPu_T9F6WuCbj1ou2awd4vleF7zQ7iokeAGff9jH2aZT3MdN6o3KlfC1trL9Nj3Vw8I172eYdWysJrMoKaecnxh0CXdISoAABDoqYIoE-Ab4uw17Ic2YaLSmnYmb9JAoSRJiB7Dgcr75ATPU5ii079cXadbbokIT-pwlMuae0FjzGcqxfd-fuzyK1PRJqk_WeMe3Fg4WSTYwhXAOHIuk8KLnOI963Gd-uYKaNgvWJd6iMZwN5ClBdXTNuwuAYmWoj0IIAcJIRftXAzJqkUnimoo6SSFtKRq8AXG3McHn7K29YuQH4kGiG9l_Z0DL7_BaNyuO2axxVMmYfKx7W0ca-UacjXjArA==&vjs=3&p=6&sk=&fvj=0
33,Business Intelligence,Business Analyst,Dun & Bradstreet,"Kwun Tong, Kowloon",Compile research/ industry/ business intelligence reports. Well o rganised with business sense; Conduct business interviews (mainly through telephone) with...,3 days ago,https://www.indeed.hk/rc/clk?jk=60f20eceee0a3d48&fccid=fa0ca3b638673d62&vjs=3
34,Business Intelligence,Manager – API services,AXA,Hong Kong,Strong analytical capability and skills related to business intelligence (i.e. Around 7 years of proven leadership and Business Intelligence experience in the...,3 days ago,https://www.indeed.hk/rc/clk?jk=d988d05a35f841b2&fccid=753062d67d31c43a&vjs=3
35,Business Intelligence,Project Trainee (HRIS),BIPO Service Limited,Hong Kong,"Through our cloud and mobile-based Human Resources Management system as well as industry-leading solutions such as Payroll Outsourcing, Attendance Automation,...",3 days ago,https://www.indeed.hk/rc/clk?jk=172d6623fa32d4a2&fccid=1d1c5a643c9bfdb8&vjs=3
36,Business Intelligence,ERP Project Consultant,Aim System Ltd,Hong Kong,"Work as a team member to implement ERP projects, including system design, system upgrade, financial modules implementation, documentation, business intelligence...",3 days ago,https://www.indeed.hk/rc/clk?jk=f1db7e509aa78a5e&fccid=c44a2521e0f5c058&vjs=3
37,Business Intelligence,"AVP, Business Intelligence (Banking)",Talent Axis Management Consulting Group Limited,Hong Kong,Analytical with excellent business and market sense. We are expert in Talent Management solutions....,3 days ago,https://www.indeed.hk/rc/clk?jk=c6ec4f78c17d4e96&fccid=0978b8ed6f32719c&vjs=3
38,Business Intelligence,Senior Operations Manager,Underwriters Laboratories,"Kwai Chung, New Territories","Responsible for managing a Global Budget, which includes maintaining pricing and cost management systems, leveraging business intelligence tools to ensure...",3 days ago,https://www.indeed.hk/rc/clk?jk=3977541f81783003&fccid=353853af3b99ac74&vjs=3
39,Business Intelligence,Data Analytics - SAS / MNC Bank,Robert Walters,Hong Kong Island,"Develop and deploy data programmes, management reports, dashboards and business intelligence solutions. Interface with business users to translate business...",,https://www.indeed.hk/rc/clk?jk=8789d850c47519ec&fccid=f01c2f55ec3054bf&vjs=3
40,Business Intelligence,System Engineer (5-day work),Integrated Enterprise Solutions Ltd,Hong Kong,"Our comprehensive services cover custom application development, system integration, application maintenance and system/network support etc. Our application...",,https://www.indeed.hk/rc/clk?jk=b5cb4f966035be43&fccid=92de95b05bc5504c&vjs=3
41,Business Intelligence,URGENT Project Manager (Data Centre Design and Build)/System Analyst (Public Sector),Elee Consulting Ltd,Hong Kong,Optional knowledge of reporting tools and Business Intelligence tools such as Jasper Soft. Develop and analyze digital solution options based on business demand...,,https://www.indeed.hk/rc/clk?jk=517d90b22b9dbb2a&fccid=73f94af596b50d68&vjs=3
42,Business Intelligence,"Associate, Product Strategy & Development",Robert Walters,Hong Kong,"Business English proficiency is a must, additional languages skills (esp. Working with APAC ex Japan Head, regional stakeholders and with global research team...",,https://www.indeed.hk/rc/clk?jk=3b6c5e5a623ae839&fccid=f01c2f55ec3054bf&vjs=3
49,Business Intelligence,Project Manager /System Analyst /Programmer/Business Analyst/Engineer/IT Support/Trainee,Seamatch Asia,Hong Kong,Business Analyst /Project Engineer / Trainee (Fresh Graduate consider). Perform system development by using Java or .net or mobile (ios/android/VR) or web...,4 days ago,https://www.indeed.hk/rc/clk?jk=28f32868a63d135c&fccid=f4b6db984c9a7118&vjs=3
50,Business Intelligence,Quality Assurance Manager IoT systems and solutions,Energybox Limited,Hong Kong,Innovation and Simplicity is key in our business. Energybox creates leading edge IoT solutions in a fully-vertically integrated SaaS platform....,4 days ago,https://www.indeed.hk/rc/clk?jk=853324d111e628b5&fccid=072906e189a3e68c&vjs=3
51,Business Intelligence,Business Analyst (Global Supermarket Chain),ITCS Group,Hong Kong,Compile research/ business intelligence reports with business insights. Gather and study various information on business / operational models....,4 days ago,https://www.indeed.hk/rc/clk?jk=5417b546d85f8d8e&fccid=b63e6d54592eca9a&vjs=3
52,Business Intelligence,Senior Business Intelligence Manager - Section Head,"The Bank of East Asia, Limited",Hong Kong,"Proven track record in business intelligence analysis, customer segmentation, marketing campaign management, CRM business applications, and market research....",4 days ago,https://www.indeed.hk/rc/clk?jk=7d774cda25d7bc1c&fccid=2dafaf7c9b6f8edd&vjs=3
53,Business Intelligence,Business Analytic,Conners Recruitment,Hong Kong,"Experience in business intelligence tool (Qilkview) is preferably. Collect users’ feedback on Business Intelligence Tool, coordinate internally the BI’s system...",4 days ago,https://www.indeed.hk/rc/clk?jk=d8fb787acd7681f2&fccid=5f9b20609e6ef115&vjs=3
54,Business Intelligence,BI Specialist - Banking Projects,Excel Technology International (Hong Kong) Limited,Hong Kong,"Develop business intelligence tools, collaborating with off-site developer; Oracle Hyperion, Business Object;...",4 days ago,https://www.indeed.hk/rc/clk?jk=ca589cdf90856f50&fccid=634cd4258cabe57a&vjs=3
55,Business Intelligence,Senior Business Intelligence Analyst(Listed Retail Group/MNC),DNA Recruit Partners Limited,Hong Kong,"Maintain, support and implement business intelligence / data warehouse platform. Our client with a diversified portfolio of businesses is now looking for a...",,https://www.indeed.hk/rc/clk?jk=9286a121bc761697&fccid=4ae808fd63d30bf1&vjs=3
56,Business Intelligence,司機 / 跟車送貨員,One Arrow Consulting Asia Limited,Hong Kong,"One Arrow Consulting Asia Limited Keep recruitment simple; find the best people and let us do the hard graft, Because we love it! One Arrow Consulting...",,https://www.indeed.hk/rc/clk?jk=e0cbb3cba4c952e2&fccid=328f6e8ef89aab5c&vjs=3
57,Business Intelligence,Business Intelligence Executive,Holistic Technology Company Limited,"Kwun Tong District, Kowloon",Assist the Research and Development on Business Intelligence. Data mining from existing client transaction data collected....,,https://www.indeed.hk/rc/clk?jk=589842323f580fa4&fccid=e3de09e91ae3fe28&vjs=3
58,Business Intelligence,Manager – Business Intelligence,Conners Recruitment,Hong Kong,"Responsibilities To offer customer segmentation options, implement a successful competitor analysis strategy and perform internal segmentation analysis To...",,https://www.indeed.hk/rc/clk?jk=e5657abfe1ba4d64&fccid=5f9b20609e6ef115&vjs=3
63,Business Intelligence,Manager Luxury Products Planning Business Intelligence,Conners Recruitment,Hong Kong,"Improve and design business report formats for business intelligence purpose. Compile business progress and results into business reports, statistics and...",4 days ago,https://www.indeed.hk/rc/clk?jk=f008a426e485cd8c&fccid=5f9b20609e6ef115&vjs=3
64,Business Intelligence,Administrative Assistant,Integrated Enterprise Solutions Ltd,Hong Kong,"Our comprehensive services cover custom application development, system integration, application maintenance and system/network support etc. Our application...",4 days ago,https://www.indeed.hk/rc/clk?jk=e1972857242634b8&fccid=92de95b05bc5504c&vjs=3
65,Business Intelligence,Systems Analyst (5-day work),Integrated Enterprise Solutions Ltd,Hong Kong,"Our comprehensive services cover custom application development, system integration, application maintenance and system/network support etc. Our application...",4 days ago,https://www.indeed.hk/rc/clk?jk=8d37698e6a9fcffa&fccid=92de95b05bc5504c&vjs=3
66,Business Intelligence,Retail BI Analyst,Robert Walters,Hong Kong,You will also work with SAP BW and BO and other business intelligence tools. Conduct quality checking on report results versus business requirement....,4 days ago,https://www.indeed.hk/rc/clk?jk=5edccff99371a65d&fccid=f01c2f55ec3054bf&vjs=3
67,Business Intelligence,Senior Financial Systems Analyst,Hutchison Ports,Hong Kong,"Business travel is required. Exposure to procurement, inventory, project costing, asset maintenance, business intelligence, and HFM systems would be an...",4 days ago,https://www.indeed.hk/rc/clk?jk=9e813e7bcbb32210&fccid=c0abeeb458b923a2&vjs=3
68,Business Intelligence,Bank Direct Channel MIS Business Intelligence Manager,Conners Recruitment,Hong Kong,Develop business intelligence solutions to better steering of resources for new business acquisition. Liaise with IT teams to improve existing and design new...,4 days ago,https://www.indeed.hk/rc/clk?jk=8350c6734e252584&fccid=5f9b20609e6ef115&vjs=3
69,Business Intelligence,Bank Digital Marketing Business Intelligence Manager,Conners Recruitment,Hong Kong,It is now looking for a business intelligence professional to join them for business expansion. Proactively advice business and marketing teams with...,4 days ago,https://www.indeed.hk/rc/clk?jk=f99e107d1223f04a&fccid=5f9b20609e6ef115&vjs=3
70,Business Intelligence,"Senior Manager / Manager, Finance Management (Asset Management)",Talent Axis Management Consulting Group Limited,Hong Kong,Minimum 3 years of Business Intelligence / Finance & Accounting experience in asset management company is an advantage....,,https://www.indeed.hk/rc/clk?jk=440f563e334934d4&fccid=0978b8ed6f32719c&vjs=3
71,Business Intelligence,Data Governance Manager or Assistant Manager,Conners Recruitment,Hong Kong,"In-depth knowledge in business intelligence, data warehousing architecture, concepts and practices. Manage and maintain business data standards....",,https://www.indeed.hk/rc/clk?jk=7c45193f869a8143&fccid=5f9b20609e6ef115&vjs=3
72,Business Intelligence,Marketing Executive Mainland Market Distribution Luxury Retail,Conners Recruitment,Hong Kong,Liaise with internal teams to make use of business intelligence for keeping the best SKU and inventory levels for different districts and stores....,,https://www.indeed.hk/rc/clk?jk=e2ddefec29a2b89c&fccid=5f9b20609e6ef115&vjs=3
79,Business Intelligence,Programmer (5-day work),Integrated Enterprise Solutions Ltd,Hong Kong,"High exposure in state-of-the-art technological platforms and business domains. Our comprehensive services cover custom application development, system...",5 days ago,https://www.indeed.hk/rc/clk?jk=f3e2624d390a73c7&fccid=92de95b05bc5504c&vjs=3
80,Business Intelligence,Analyst Programmer (5-day work),Integrated Enterprise Solutions Ltd,Hong Kong,"Our comprehensive services cover custom application development, system integration, application maintenance and system/network support etc. Our application...",5 days ago,https://www.indeed.hk/rc/clk?jk=507a0fb0b41c11a3&fccid=92de95b05bc5504c&vjs=3
81,Business Intelligence,Advisory - Data & Analytics - Various Levels (Big Data Analytics),EY,Hong Kong,You will be an accomplished consultant and enjoy helping provide strategic solutions around all things data-centric with previous experience across business...,5 days ago,https://www.indeed.hk/rc/clk?jk=1cf56e7c118ced05&fccid=1544766d4c2915b0&vjs=3
82,Business Intelligence,Database and Application Specialist (BI),ITCS Group,Hong Kong,"Good knowledge of Business Intelligence (BI) and ETL is desirable. Enhance the functionality of Business Intelligence (BI) platforms, Oracle Essbase and...",5 days ago,https://www.indeed.hk/rc/clk?jk=504c99e0e94bbd00&fccid=b63e6d54592eca9a&vjs=3
83,Business Intelligence,Bussiness Intelligence developer,eTeam,Hong Kong,Develops and maintains expertise with Microsoft Business Intelligence tools including:. Responsible for developing and applying Business Intelligence and...,5 days ago,https://www.indeed.hk/company/eTeam/jobs/Bussiness-Intelligence-Developer-17e1a4d60b60ceb9?fccid=66188b62244ce278&vjs=3
